
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
 surface dofs=0.04870538721295454, -0.00010728897579188312, -0.00027471901346922534, -0.00015616265070226066, 0.0015783967361250623, 0.011457378435471333, 0.1855957971675224, -0.0812314315013879, -0.001691027736634886, 1.8590183072899823e-05, -0.00020545970707960232, -0.0007265913334177256, -0.002128006501054101, 0.030863641022492887, 0.015530992295756166, 0.0009055544167095622, 0.00037943061083199923, -9.416038916750216e-05, -0.0001834565177199329, -0.0002850986331681825, 0.0006239593459169415, 0.00046028929701520704, -0.0009478513487773672, -6.87119219658733e-05, -0.042839727784536964, -0.0005828423907962026, 0.0002224186089771409, -0.0002506665964164198, -0.0005456902272121493, 0.0088675700305259, 0.17468483340585783, 0.05700777584915772, 0.0030764489037393423, -0.0002551356890000594, -0.00021951743434796937, -0.0010436923157548922, -0.0033272259362740375, 0.02671928573858389, -0.0014236106836645964, -0.003398194144325973, 0.0001447764312367971, -8.888956347303831e-05, -0.00022125161229459073, 2.4123164657187583e-05, 0.0036718796042777106, -0.0004066825594302689, 0.0013252782981782855, 7.972809011021727e-06
 Quasisymmetry objective=0.008394763370484656
 aspect=6.0077170214336295
 mean iota=0.4198340509019766

fun#444 - J=1.5e-02, Jf=7.2e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=7.2e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=6.4e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=2.5e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.2, 3.7, 4.0, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.048702378762370394, -0.00011244661716722512, -0.0002762996592513031, -0.00015612760964279053, 0.0015790792550396857, 0.011473844102579763, 0.18559666098724012, -0.08124124805613091, -0.0016877001798961853, 1.823306720249767e-05, -0.00020448633647444125, -0.0007258610273188734, -0.002127084810712488, 0.030871923091621855, 0.015513974244806676, 0.0009110504451468709, 0.00037785643680802837, -9.464384130960007e-05, -0.00018215122285677267, -0.0002866389858503396, 0.000624933970372302, 0.00046112603874706634, -0.0009494672118894316, -6.706842818310353e-05, -0.042867751068619654, -0.0005865005228730059, 0.0002219106379393552, -0.0002504992059863573, -0.0005471743488788599, 0.00886580766108685, 0.1746828156374581, 0.05700446769074575, 0.003068843638972598, -0.0002553176132815316, -0.00021914047184882604, -0.0010446196161807803, -0.0033273546852636317, 0.026722677658205594, -0.0014263417170784379, -0.0033986926924214718, 0.00014563645220519453, -8.889253416434264e-05, -0.00022081840217312763, 2.441108960805479e-05, 0.0036700456161541358, -0.0004083358614746096, 0.0013247442542790758, 7.810659763728262e-06
 Quasisymmetry objective=0.008400698959218009
 aspect=6.007736017648386
 mean iota=0.4198324427510913

fun#445 - J=1.5e-02, Jf=7.1e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=7.1e-07, J_length=1.6e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=5.8e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=2.1e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.2, 3.7, 4.0, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04872313005744354, -0.00011114944374747456, -0.0002788130830776369, -0.00015769495546484315, 0.0015788522407954575, 0.011487708642570647, 0.18559731095727042, -0.08125131686230236, -0.001684753332121336, 1.861857261620801e-05, -0.00020453016739374082, -0.0007290409397717184, -0.002127689264500948, 0.03087950435894419, 0.015505112558919851, 0.0009148602670993236, 0.00037763756849240143, -9.464264410161187e-05, -0.0001830515879668208, -0.00028791670258854305, 0.0006262511901153973, 0.00046151562408366714, -0.0009502178903110899, -6.56942128688798e-05, -0.04288973785697028, -0.0005859383988369241, 0.0002222800588184888, -0.00025126333920954305, -0.0005495138949820445, 0.008874297566934539, 0.17468196884358816, 0.05699688757069068, 0.0030724883002556233, -0.00025426956538071176, -0.00021917986154921265, -0.001047002646690335, -0.0033280212985289125, 0.026719721308648078, -0.0014287503607575802, -0.003397793254658652, 0.00014653728419418812, -8.869660719919989e-05, -0.0002215725918380567, 2.334684115861427e-05, 0.0036668412321297665, -0.0004085204690632353, 0.0013234747679809766, 8.035808434198012e-06
 Quasisymmetry objective=0.00839988548824498
 aspect=6.007702385764971
 mean iota=0.4198385726099856

fun#446 - J=1.5e-02, Jf=7.1e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=7.1e-07, J_length=1.6e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=4.7e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.2, 3.7, 4.0, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.048735120109342604, -0.00010868411563840494, -0.0002752134099274394, -0.00016106911298254176, 0.0015769181947445563, 0.011504376132179023, 0.18559883101186178, -0.0812629163588899, -0.0016802171026380586, 2.1974858351194243e-05, -0.00020872904766765314, -0.0007332502218846885, -0.0021289131340870918, 0.030903416079302637, 0.015483971195144854, 0.000921562318640936, 0.00037707787901497785, -9.609384733654985e-05, -0.00018521531119064025, -0.0002884851390168198, 0.000627512181152596, 0.00046860994831337925, -0.0009513435332362315, -6.41799878894642e-05, -0.04290430966732368, -0.0005851334319434178, 0.00022802619275485395, -0.00025488202562345063, -0.000554170723310144, 0.008876426952530849, 0.17467942888784616, 0.0569957047060209, 0.003074693457686349, -0.00025069071200559535, -0.00022354096916491116, -0.001052457569192357, -0.003329126141454115, 0.02671206866948742, -0.0014269608947279754, -0.003394732909518248, 0.00014791039675193207, -8.950417947308219e-05, -0.00022194263910326132, 2.3313146179140863e-05, 0.003659448166080919, -0.00040945287008266096, 0.0013220473198335648, 8.572403161458594e-06
 Quasisymmetry objective=0.008413596494455182
 aspect=6.007705727217767
 mean iota=0.41982826783630417

fun#447 - J=1.5e-02, Jf=7.0e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=7.0e-07, J_length=1.6e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=1.5e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.2, 3.8, 4.0, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04874489018736235, -0.0001038392579198984, -0.0002754302437381888, -0.0001644189974601647, 0.0015756762299389384, 0.011514219589503742, 0.18560032848807662, -0.08126677316489897, -0.001676845225578262, 2.194475167165936e-05, -0.00021182958010437493, -0.000739257820679447, -0.0021295569384539967, 0.03091590078064836, 0.015458271138843037, 0.000933593924571565, 0.0003771715534040061, -9.68126297738231e-05, -0.00018677347396735174, -0.00029175042771796664, 0.0006298728687674826, 0.00047302342594787814, -0.0009538998845712022, -6.112017463367244e-05, -0.04291706420796419, -0.000583882297911026, 0.00023038388291744493, -0.0002586310854588461, -0.0005588685029868204, 0.008868183330318523, 0.17467773148994145, 0.05700728970850374, 0.003076030898599561, -0.00024403718528466498, -0.00022592046359726835, -0.0010577044907989126, -0.003329689814682494, 0.026712158457340943, -0.001428093305123155, -0.0033930777724256824, 0.00015125374919585651, -9.06473075748734e-05, -0.00022350258774625844, 2.0645394959092964e-05, 0.003653357392987678, -0.00040949957103584856, 0.001322306349359555, 8.339867251300321e-06
 Quasisymmetry objective=0.008419789930359026
 aspect=6.007815318304383
 mean iota=0.41983276015737275

fun#448 - J=1.5e-02, Jf=7.0e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=7.0e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=1.4e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.2, 3.8, 4.0, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.048780119998842665, -0.00010480323869677175, -0.00027813621845457985, -0.00016619921593741786, 0.0015796022232794729, 0.011553599498082831, 0.1856025771778452, -0.08129264711008624, -0.0016733319891519183, 2.1761859667648744e-05, -0.0002128640324969192, -0.0007462020285023039, -0.0021281315321136944, 0.030948940935855433, 0.015417525177882595, 0.0009469874749806396, 0.0003738955642011851, -9.67900631053908e-05, -0.0001876314024071796, -0.0002949193359512658, 0.0006317661459380569, 0.0004763288580125958, -0.0009539238082524521, -5.7137476378787836e-05, -0.04294036433246779, -0.0005793661583721546, 0.00022937636770918335, -0.0002591222262889096, -0.0005712393085206237, 0.008877763505898858, 0.1746714394478765, 0.05699559016612644, 0.00307705304771429, -0.00024380598254019175, -0.000228106525090384, -0.0010694547539994374, -0.00333050838376125, 0.02670547397339468, -0.001429996178013404, -0.003385990176388409, 0.0001530621768881288, -9.052873501272873e-05, -0.00022490375645825328, 2.2818281930400508e-05, 0.003645287970052611, -0.00041495559362832645, 0.001319229902678853, 8.770234863561517e-06
 Quasisymmetry objective=0.008446018685038945
 aspect=6.007831762114586
 mean iota=0.41982454245489287

fun#449 - J=1.5e-02, Jf=6.9e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=6.9e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.6e-09, J_ALS=4.9e-07, J_LENGTH_PENALTY=1.2e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.048813736286042256, -0.00010669255188921913, -0.0002806964120775473, -0.00016827989449726268, 0.0015826019995324242, 0.011585792415727282, 0.18560393195323266, -0.08131503770042103, -0.0016658302408834452, 2.1407119473435685e-05, -0.0002146198760262111, -0.0007529630170899305, -0.002130503488196986, 0.030975116726034684, 0.015387136957773082, 0.0009523351560302022, 0.00037458960424285685, -9.71880140889645e-05, -0.00018855771045718216, -0.00029581286779401607, 0.0006331425381228697, 0.0004754674030933073, -0.0009530846860940753, -5.503476212505718e-05, -0.042944497878145825, -0.0005789142989465515, 0.0002300546727211492, -0.0002607869508329185, -0.0005800018856401163, 0.00888966008803304, 0.17466649465677586, 0.056982509406586036, 0.0030771436798837357, -0.00024246733813665903, -0.00023005296129748737, -0.0010787348046071643, -0.0033349508853140345, 0.026699161025310843, -0.001431364365344877, -0.0033811628431058087, 0.00015495488533062888, -9.061187851805685e-05, -0.00022632175030385738, 2.5280416684799836e-05, 0.0036484253103108194, -0.00041837867385023186, 0.0013182274368844602, 9.121293538963083e-06
 Quasisymmetry objective=0.008467984546031154
 aspect=6.007823899971029
 mean iota=0.4198199840246646

fun#450 - J=1.5e-02, Jf=6.9e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=6.9e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.4e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.2e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.048827289300872316, -0.00010688788075732372, -0.0002825087713975936, -0.00016950067907103866, 0.0015817688408843748, 0.011596096151985294, 0.18560464418971187, -0.08132147107240721, -0.0016638593591908042, 2.1916657807995996e-05, -0.00021484357891947723, -0.0007559160532419557, -0.002130821654935857, 0.03098361302932552, 0.015376419811426774, 0.0009572589669026336, 0.00037432497113189066, -9.724583813017532e-05, -0.0001891556852056379, -0.0002964169401454326, 0.000633836938132536, 0.0004745271150128333, -0.0009532899040339803, -5.4028488662293415e-05, -0.04293955199396196, -0.000578350626439924, 0.00023009117501289405, -0.0002615238375968426, -0.000582790269106502, 0.00889054855577325, 0.17466477401854472, 0.0569808159025965, 0.0030770088521441174, -0.0002412004983649886, -0.00023058889025802363, -0.0010827887132569382, -0.0033360053937873065, 0.026697274671503717, -0.001432250029760429, -0.0033789194500202942, 0.00015582734800805904, -9.044997631183194e-05, -0.00022696228288559541, 2.5773712941200863e-05, 0.0036485801729366917, -0.0004195814601143823, 0.001317273114516508, 8.920785515129951e-06
 Quasisymmetry objective=0.008473095245286916
 aspect=6.007845226104354
 mean iota=0.41982421521634805

fun#451 - J=1.5e-02, Jf=6.8e-07, ⟨B·n⟩=1.8e-04, , C-C-Sep=0.10
Jf=6.8e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=5.3e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.5e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04888150136019256, -0.00010766919622974209, -0.0002897582086777788, -0.00017438381736614258, 0.0015784362062921777, 0.011637311097017348, 0.18560749313562871, -0.0813472045603519, -0.0016559758324202398, 2.3954811146237243e-05, -0.00021573839049254174, -0.0007677281978500562, -0.0021320943218913406, 0.031017598242488866, 0.015333551226041537, 0.000976954210392359, 0.0003732664386880258, -9.747713429501866e-05, -0.00019154758419946083, -0.00029883322955109875, 0.0006366145381712012, 0.00047076596269093706, -0.0009541107757936002, -5.000339481123838e-05, -0.04291976845722652, -0.0005760959364134138, 0.00023023718417987344, -0.0002644713846525388, -0.0005939438029720447, 0.00889410242673409, 0.1746578914656201, 0.05697404188663837, 0.0030764695411856437, -0.00023613313927830685, -0.00023273260610016862, -0.001099004347856034, -0.003340223427680394, 0.026689729256275222, -0.0014357926874226368, -0.0033699458776782353, 0.00015931719871777972, -8.980236748693233e-05, -0.00022952441321254753, 2.7746897966804963e-05, 0.0036491996234401815, -0.0004243926051709839, 0.0013134558250446988, 8.118753419797427e-06
 Quasisymmetry objective=0.00849398220597599
 aspect=6.007930449308436
 mean iota=0.4198410826406128

fun#452 - J=1.5e-02, Jf=6.8e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.8e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.5e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.3e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.0489124137590401, -0.00010490765848712906, -0.00029545305383138287, -0.00017885505645939159, 0.0015762554963213266, 0.011660587522247549, 0.18561005712549056, -0.0813637762722102, -0.0016459008170418665, 2.6751638948679344e-05, -0.00021609770781620195, -0.0007778399852450278, -0.0021304742199284737, 0.031039755412200953, 0.01529599387747963, 0.0009920048620196745, 0.00037096424460040584, -9.82085343994127e-05, -0.0001941216586647476, -0.00030024592602973047, 0.0006384455024870075, 0.0004735555578014001, -0.0009571708208501611, -4.7395391210778734e-05, -0.04292745611688158, -0.0005705958685162975, 0.00023049727699243815, -0.000268749189086211, -0.0006041177839866013, 0.008895684943680076, 0.17465374991651939, 0.05697269159196491, 0.003072282278493156, -0.00023267974788434686, -0.00023484432415433443, -0.0011090259401177016, -0.0033352043688691484, 0.02668716178249498, -0.0014395028005648686, -0.0033646522212680123, 0.00016107934640254812, -9.01725680669925e-05, -0.00023251323929368754, 2.929393179008121e-05, 0.003648688932925686, -0.0004258285873349796, 0.001313667657375998, 7.320289797723645e-06
 Quasisymmetry objective=0.008518098177222943
 aspect=6.008010861418329
 mean iota=0.41983018556071294

fun#453 - J=1.4e-02, Jf=6.8e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.8e-07, J_length=1.6e-06, J_CC=1.9e-08, J_CURVATURE=0.0e+00, J_MSC=5.1e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.3e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04891891573260823, -0.00010447025999983207, -0.00029607889298944445, -0.00018159929977112368, 0.0015768604705501837, 0.011669968435648177, 0.18561092871097865, -0.08137003908428994, -0.0016419851312210116, 2.7082985349707202e-05, -0.00021605509696454443, -0.0007787108252554941, -0.002132027081488454, 0.0310467931945918, 0.015284559240030866, 0.0009943062870140483, 0.000371739739246201, -9.76201658077341e-05, -0.00019553088566186098, -0.0003001449181929769, 0.0006394228896479194, 0.0004729961238957406, -0.0009581883375481711, -4.7058509181856444e-05, -0.04294115410879015, -0.0005722718718769016, 0.00023055356180824187, -0.0002702105356657892, -0.0006080279379771501, 0.0088981394410193, 0.17465275109515424, 0.056969152498163124, 0.0030721585725336925, -0.00023101144210733765, -0.0002351670331267102, -0.0011091222025066756, -0.0033344184294776917, 0.026686816796375593, -0.0014409798035758931, -0.0033661147123684016, 0.00016148715244003155, -8.991940100679722e-05, -0.00023289810477578618, 2.8530839946066333e-05, 0.0036480141228543103, -0.00042670985788277024, 0.0013130001413076719, 7.31915725324059e-06
 Quasisymmetry objective=0.008522680681269261
 aspect=6.0079947950734045
 mean iota=0.4198296569676386

fun#454 - J=1.4e-02, Jf=6.7e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.7e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.5e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.1, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04894492362688074, -0.0001027206660506441, -0.0002985822496216909, -0.00019257627301805203, 0.0015792803674656117, 0.01170749208925069, 0.18561441505293105, -0.08139509033260892, -0.001626322387937592, 2.8408370953818627e-05, -0.0002158846535579144, -0.0007821941852973592, -0.002138238527728375, 0.0310749443241552, 0.015238820690235817, 0.001003511986991543, 0.0003748417178293816, -9.526669144101971e-05, -0.0002011677936503145, -0.00029974088684596255, 0.000643332438291567, 0.00047075838827310274, -0.0009622584043402107, -4.571098106616727e-05, -0.04299594607642444, -0.0005789758853193175, 0.0002307787010714567, -0.0002760559219841021, -0.0006236685539393452, 0.008907957430376201, 0.1746487558096937, 0.05695499612295598, 0.003071663748695839, -0.00022433821899930085, -0.0002364578690162133, -0.001109507252062572, -0.003331274671911866, 0.026685436851898052, -0.0014468878156199917, -0.0033719646767699585, 0.00016311837658996523, -8.890673276601608e-05, -0.0002344375667041808, 2.5478472570006834e-05, 0.0036453148825688073, -0.00043023494007393275, 0.0013103300770343671, 7.31462707530837e-06
 Quasisymmetry objective=0.008541522608900516
 aspect=6.007930413254936
 mean iota=0.4198276090045266

fun#455 - J=1.4e-02, Jf=6.7e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.7e-07, J_length=1.6e-06, J_CC=1.7e-08, J_CURVATURE=0.0e+00, J_MSC=4.4e-09, J_ALS=4.8e-07, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.9, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04899732685858956, -0.00010374188633479275, -0.00030204887301076667, -0.00020182315848906002, 0.0015791999791015632, 0.011751250115246737, 0.1856173502000574, -0.08142393860801611, -0.0016162338062557595, 2.898879490145162e-05, -0.00021394250216507136, -0.0007855513711248802, -0.0021454565813584007, 0.0311014158337927, 0.015198281230197393, 0.001011402844376392, 0.00037910874540439534, -9.405428455431578e-05, -0.00020581556059406431, -0.0002991453294331108, 0.0006474481919846251, 0.0004758386015561666, -0.0009671464157890072, -4.4551762402978485e-05, -0.043058263827981745, -0.0005873290205352025, 0.00023222995835011699, -0.00028126927244507345, -0.0006354153826988375, 0.008921072547754223, 0.17463872614605797, 0.05693610124506598, 0.003072512699650356, -0.00021816376836546723, -0.00023767841379076848, -0.0011089169130959527, -0.003331249726139096, 0.026687728199033294, -0.0014520011613516133, -0.003377628006164184, 0.0001658309600464332, -8.72937162676534e-05, -0.0002371412775621374, 2.1336998525730765e-05, 0.003640994014450034, -0.00043407783423750834, 0.0013086740514846587, 7.570569497565388e-06
 Quasisymmetry objective=0.008554877519396015
 aspect=6.007942979446059
 mean iota=0.4198345393812735

fun#456 - J=1.4e-02, Jf=6.6e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.6e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.2e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=2.1e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04902492419301552, -0.00010152024095107533, -0.00030278099728496365, -0.00020612891165987924, 0.0015751315164616183, 0.011764759058157971, 0.1856196557075105, -0.08143379093993816, -0.0016072725925469023, 2.873309575806717e-05, -0.00021331629795592265, -0.0007899930237293531, -0.0021484373732206714, 0.031115286860886254, 0.01517090496581732, 0.0010197838390846046, 0.000380942036378755, -9.363919406080073e-05, -0.00020703406857744796, -0.00029938462795569475, 0.0006499254335341466, 0.0004767690819922344, -0.0009703536774589669, -4.324063426992257e-05, -0.043065256475841814, -0.0005920717205033776, 0.0002335853785632788, -0.0002836367897988929, -0.0006398904008138124, 0.00891990178073091, 0.174633769297765, 0.05693519800914967, 0.0030704037708779337, -0.00021464850449393725, -0.00023794852335503968, -0.0011091550796306197, -0.003331883626488367, 0.02669325120420986, -0.0014557829026625683, -0.0033808965688742446, 0.00016795016024920723, -8.719683510704514e-05, -0.00023876258001419388, 1.9681539144061535e-05, 0.0036403043166894898, -0.0004352396814556241, 0.0013087035054911273, 7.294656945578468e-06
 Quasisymmetry objective=0.008559233804298834
 aspect=6.007998771606773
 mean iota=0.41983207936966976

fun#457 - J=1.4e-02, Jf=6.6e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.6e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.5e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.0490378917022845, -0.00010231135590368972, -0.00030452170686855716, -0.00020841036091176412, 0.0015736357872929636, 0.011783522784269777, 0.18562136769256612, -0.08144714869313724, -0.0016008479049275917, 2.7959602298861296e-05, -0.00021298211242059615, -0.0007925838012411647, -0.0021506641822816052, 0.031130265704076916, 0.015146606904243404, 0.0010266613618219204, 0.0003820090018180816, -9.384257990650654e-05, -0.00020806669775865207, -0.00029958225574155847, 0.0006517111345470915, 0.0004780767574593521, -0.0009731542093417741, -4.225799931090421e-05, -0.04308405780547465, -0.0005974948048354755, 0.000233162368196322, -0.00028550531620810427, -0.0006456189834628203, 0.008922214742327841, 0.17463055675556, 0.05693091068907145, 0.0030695647179660537, -0.00021246155281317097, -0.00023823745841248845, -0.0011110224952459618, -0.0033327944656528466, 0.026695173815662495, -0.0014590215654538181, -0.0033824413887494666, 0.0001683935930272722, -8.748251988417313e-05, -0.00023957870424882273, 1.9108673208916612e-05, 0.0036393223533488766, -0.00043721304724327493, 0.0013081119462629263, 7.342178978818112e-06
 Quasisymmetry objective=0.008569534604937633
 aspect=6.008015882631522
 mean iota=0.41983482006629913

fun#458 - J=1.4e-02, Jf=6.6e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.6e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.3e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04904187203353511, -0.00010398555935033718, -0.0003048971804312701, -0.0002087454507276984, 0.0015723748163393374, 0.01179363104672615, 0.18562186392568938, -0.08145373798050683, -0.0015962687114087196, 2.7788994826988012e-05, -0.00021256669654068857, -0.0007936314893046653, -0.0021499727287393414, 0.031139369811001284, 0.015131939612415561, 0.001029891606172372, 0.0003809473798781851, -9.38542223202318e-05, -0.00020836238598610847, -0.00030046866352986606, 0.0006530673033767304, 0.0004776660621661893, -0.0009751310217553661, -4.120247863602068e-05, -0.043089664601479984, -0.000597933538463302, 0.00023269933728307167, -0.00028615552699375274, -0.0006484184725071313, 0.008922487847969196, 0.17462790314616292, 0.0569279701578137, 0.0030665168246477924, -0.0002119093035490352, -0.00023829854127717425, -0.0011124832958816775, -0.003331160244429807, 0.026698056732497553, -0.0014611210711977468, -0.0033825262801792577, 0.00016865780387699308, -8.741372877482148e-05, -0.00023988109052069015, 1.90961213373207e-05, 0.003638373913771045, -0.0004383943307919038, 0.0013075536335324532, 7.1585152956350946e-06
 Quasisymmetry objective=0.008575169938610582
 aspect=6.008040239830134
 mean iota=0.4198294568942911

fun#459 - J=1.4e-02, Jf=6.6e-07, ⟨B·n⟩=1.7e-04, , C-C-Sep=0.10
Jf=6.6e-07, J_length=1.6e-06, J_CC=1.8e-08, J_CURVATURE=0.0e+00, J_MSC=4.0e-09, J_ALS=4.7e-07, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.0, 3.8, 3.8, 3.9], mean squared curvature=[5.0, 5.0, 5.0, 5.0]
 surface dofs=0.04905779335853755, -0.00011068237313692702, -0.000306399074682122, -0.00021008580999143552, 0.0015673309325248323, 0.011834064096551643, 0.1856238488581824, -0.08148009512998518, -0.0015779519373332307, 2.7106564939494878e-05, -0.00021090503302105825, -0.0007978222415586679, -0.0021472069145702854, 0.031175786238698763, 0.015073270445104188, 0.0010428125835741792, 0.00037670089211859893, -9.390079197513287e-05, -0.00020954513889593403, -0.0003040142946830964, 0.0006584919786952864, 0.00047602328099353823, -0.000983038271409734, -3.698039593648657e-05, -0.04311209178550133, -0.0005996884729746082, 0.00023084721363007032, -0.0002887563701363467, -0.0006596164286843749, 0.008923580270534614, 0.17461728870857454, 0.05691620803278272, 0.003054325251374747, -0.0002097003064924921, -0.00023854287273591742, -0.00111832649842454, -0.003324623359537648, 0.02670958839983778, -0.0014695190941734619, -0.0033828658458984213, 0.0001697146472758766, -8.713856433741487e-05, -0.00024109063560815987, 1.9045913850937046e-05, 0.003634580155459717, -0.0004431194649864192, 0.0013053203826105604, 6.423860562903023e-06
 Quasisymmetry objective=0.008598186298979814
 aspect=6.008137432333272
