
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
 aspect=7.021671264246068
 mean iota=0.46736964041197365

fun#16 - J=5.2e-02, Jf=9.0e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=9.0e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.7e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=5.4e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17867991069340744, -0.20571795914961014, -0.00016979141363304887, 0.0006319316492353526, -0.006130100897985267, -0.04451267521076395, 0.13151126303344596, 0.011471107750056709, 0.08591522945012785, 9.182647031332172e-05, -4.331847899800975e-05, 0.002797808029914536, -0.0037375129588803056, -0.0024707202115941585, 0.011649564138724929, -0.00035474054034304785, -0.0005445860388006864, -0.0002673360817002745, -0.00017071359290842935, 7.802735973038069e-05, -0.00015753203690288775, 3.1082625414580677e-06, -0.0002890576351995342, 0.0003502115318350013, -0.2339871780365874, 0.17368737942797507, 0.0003017858621274268, -0.00044181764747743327, -0.006012300654991531, -0.04891852835771851, 0.1751749537921195, 0.03200718040186043, -0.07738695654225979, -0.0002541773238676237, -0.00013998499133554299, 0.0005700364257402879, -0.01104481061276345, -0.0004926492963253451, -0.005207021495733173, -0.011228789601137164, 0.00018083453378960347, 0.00030869304507183653, -0.00024628581925737814, 0.0006670541855729187, 0.0005820844418190907, -6.925718860454027e-05, 0.0008460447596164301, -0.00023493334892367158
 aspect=7.022204418881776
 mean iota=0.4674903318593654

fun#17 - J=5.1e-02, Jf=8.9e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.9e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.0e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=5.8e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17865409139844687, -0.2056896225864572, -0.00019754368000034456, 0.0006057050507718905, -0.006210139156724245, -0.04453625204622135, 0.13142369775616614, 0.011454864547254884, 0.0858757135755305, 8.89148121606305e-05, -4.9931234528636244e-05, 0.002777050185622322, -0.0037819842159457656, -0.0024949398886724215, 0.011532934676529424, -0.00036608823381362307, -0.0005741601673586471, -0.0002756433895746935, -0.00023348105492308193, 0.00012185176717756451, -0.00011944750834714871, 0.00011514986310187149, -0.0002998580822020325, 0.00035370163722489177, -0.23401682129283954, 0.17364137625257936, 0.0003449602630034489, -0.00048262666849068213, -0.006064376606437198, -0.04887076494381959, 0.17516830606979766, 0.03198327930330993, -0.07728816440231548, -0.00029765195535159136, -0.0001251911082086385, 0.0005544505437023659, -0.011024808046552141, -0.0005939617695482211, -0.005178610453647091, -0.011228798471154449, 0.0002715861053504074, 0.0002909472101495328, -0.0002691199837380568, 0.0007846426221824675, 0.0006087020026726422, -9.822943800510752e-05, 0.0009256320014634956, -0.00025764518617252204
 aspect=7.022161339107307
 mean iota=0.4675182126014091

fun#18 - J=5.1e-02, Jf=8.9e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.12
Jf=8.9e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=5.6e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17864316325771196, -0.20567119090917987, -0.00021681215972979185, 0.00060975906817292, -0.006237934488324386, -0.0445724051691939, 0.1313879291418349, 0.011458240728680109, 0.08582822127704841, 9.349615833763299e-05, -6.098534115985749e-05, 0.002764000779420151, -0.0038285300813846426, -0.002517516286185845, 0.011466505686159265, -0.0003754237819427408, -0.0006027913204484054, -0.000291232754804606, -0.00023046678360505064, 0.00015442517586260524, -0.0001204492589910002, 0.00017936525793440174, -0.0003034352783827299, 0.0003575195388831792, -0.23403418935577555, 0.17359020439886333, 0.00037930927652858116, -0.0004913781039227194, -0.0060940942006272505, -0.04883321724781405, 0.1751667684553947, 0.03196130478449154, -0.07723618335436985, -0.0003110519741912933, -0.0001304402080359082, 0.0005461051596795138, -0.011000384683957622, -0.0006572571338386582, -0.005167634376758633, -0.011220171661280825, 0.0003229542036741399, 0.00028277420546627194, -0.00027580491861619216, 0.0008390531963506031, 0.0006336267987227933, -0.00012245879916291297, 0.0009692050842969348, -0.00027567237555261415
 aspect=7.021256354789403
 mean iota=0.46743810745336767

fun#19 - J=5.1e-02, Jf=8.9e-06, ⟨B·n⟩=2.5e-04, , C-C-Sep=0.12
Jf=8.9e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.9e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=4.8e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17863107809469816, -0.2056429906661417, -0.0002229217313910028, 0.0005988457846364048, -0.006271521562604952, -0.04460673463632109, 0.13136916355224948, 0.011463691210852993, 0.08577785859916906, 9.207366882401249e-05, -9.660330563157914e-05, 0.0027895521935240794, -0.0038607381646355585, -0.0025495635193550966, 0.011412513931683885, -0.0004037722597925259, -0.0006296195288664777, -0.00029640404623979227, -0.00024679976301189766, 0.0001699385501511118, -0.00013312611302648396, 0.00022754934862192043, -0.00030851295960855347, 0.00037565281604342253, -0.2340519162667651, 0.1735588100463453, 0.0004049656997305647, -0.000500619821070897, -0.006105086323592951, -0.04881143904538323, 0.17516048865228528, 0.0319299425820149, -0.07719748631835802, -0.0003245118007818602, -0.0001528905784973115, 0.0005525719528579287, -0.01097369666435954, -0.0006919056351145031, -0.005160131081564147, -0.0112121849177873, 0.0003610566666334508, 0.00028541841333020856, -0.00028476417906205936, 0.0008761774412258607, 0.0006427931553191503, -0.0001499561084437007, 0.0009998497535068747, -0.00029012929988895717
 aspect=7.019950055780607
 mean iota=0.4673189086834043

fun#20 - J=5.1e-02, Jf=8.9e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.9e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.0e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=4.1e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.1786247892214256, -0.20564337802385949, -0.00022651745100219086, 0.000593011771467114, -0.006279155476961299, -0.04461504268601101, 0.13135970318706475, 0.011471489141011143, 0.08575126355350059, 8.996567186402406e-05, -0.00011432409800881734, 0.002788477563418595, -0.0038797390403418814, -0.002565134625514951, 0.01137722039114969, -0.000435084738782839, -0.0006531710729012245, -0.0002962337195902409, -0.0002615699783153134, 0.00019147025263728951, -0.00013983867837835765, 0.00024667046451955243, -0.0003100758598789861, 0.00039113559552007, -0.2340579660361826, 0.17353709633869568, 0.00042185380979568995, -0.0005165623155709603, -0.006112325083931931, -0.04880245059145356, 0.17515393604290297, 0.03191292754320269, -0.07717358479294667, -0.00032443295047468245, -0.00017027136658304685, 0.000564912592961675, -0.01095528388397597, -0.0007113937662500612, -0.005155779854957904, -0.01120849034973505, 0.0003763365482448255, 0.0002848756545171184, -0.0002934227250392471, 0.0008961088765072112, 0.0006468901925394467, -0.00016027457329446316, 0.0010193681057138614, -0.00029580377690005544
 aspect=7.019163471518072
 mean iota=0.46729936979439035

fun#21 - J=5.1e-02, Jf=8.8e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.8e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.2e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=3.4e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.1786156192312829, -0.2056329392367958, -0.00021927936122805375, 0.0005855855205713542, -0.0062789128068391695, -0.04463263125064507, 0.13134625924648335, 0.011483266752533042, 0.085714932038537, 8.979173067868387e-05, -0.00013666504629937084, 0.0027840999536146004, -0.0038804977921106645, -0.0025704142579607058, 0.011314414033157163, -0.0004706641072370022, -0.0006628478448679178, -0.00029638973198996347, -0.0002831367742594076, 0.0002090866667814507, -0.00015084873025754321, 0.0002572710438300831, -0.0003105563052759915, 0.000408039900185597, -0.23406511858464302, 0.1734980114603793, 0.00044607402123562033, -0.0005377056472628278, -0.006125833607756875, -0.048785410275524195, 0.17513366894724022, 0.03188758053969138, -0.07715018459218324, -0.00031904962072720424, -0.00018467553872023197, 0.0005753706599477197, -0.010939453761053385, -0.0007440479704368086, -0.005158638968189493, -0.011198447150082474, 0.000402993163360725, 0.00029056012913546717, -0.0003166723079527039, 0.0009259274815830155, 0.0006455212544929898, -0.0001612791911663621, 0.0010392327988675714, -0.0002916033406533533
 aspect=7.018677456983869
 mean iota=0.4672968719641643

fun#22 - J=5.1e-02, Jf=8.8e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.8e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.5e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=2.9e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17860735779474188, -0.20561470142169522, -0.00022941215765981944, 0.0005713700844897451, -0.006274170429018487, -0.04464607070654459, 0.13132693659392858, 0.011499188122160189, 0.08568301562465727, 7.891821918926372e-05, -0.00014712582724884054, 0.0027875612582855826, -0.003882749038591892, -0.0025784049650689135, 0.011239079447122048, -0.0005007123971030677, -0.0006925553025280549, -0.0002916748096053583, -0.0003101011474468938, 0.00022153218801605992, -0.00016725613193067806, 0.00026711955480864766, -0.00030897631851075795, 0.00042532342252903245, -0.23407025962355557, 0.17345539905709123, 0.0004763754926867568, -0.0005518597615795367, -0.006128246191789811, -0.0487505583601607, 0.1751094884998306, 0.031867467952137046, -0.07712048851688878, -0.00031563420150927115, -0.00020216704875345934, 0.0005869406216546534, -0.010919227190036261, -0.0007814529679942031, -0.0051680190510457955, -0.011179395385832803, 0.00042078177330242655, 0.0002924611217773413, -0.000343491343467671, 0.0009614516151901672, 0.000639221234728434, -0.0001586788923026197, 0.001056811545630322, -0.00028224502763965254
 aspect=7.018640047938909
 mean iota=0.4672623085705485

fun#23 - J=5.1e-02, Jf=8.8e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.8e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.0e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=2.7e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.1785780725663772, -0.2055981290124482, -0.00024287595346277494, 0.0005623975200467134, -0.00626623324839683, -0.04466425443194893, 0.13130643936117523, 0.011516707567421826, 0.08562673173705052, 6.934962297068153e-05, -0.00015899057355284627, 0.0027976183719561165, -0.0038984659655664803, -0.0025950164431357684, 0.01113614862581819, -0.0005469215770243929, -0.0007377623896301199, -0.00029253067163824995, -0.000336271842870986, 0.0002453863348079944, -0.0001920039941078493, 0.00028079537798551764, -0.0003200450817396122, 0.00045548525864213933, -0.23408839251064104, 0.17340033176008082, 0.0005040899578086054, -0.0005679708785791121, -0.006135048434774719, -0.048695773463765475, 0.1750626095476462, 0.03183124277288365, -0.07708404802799354, -0.00033680436681992395, -0.00020795692994407956, 0.000600356740766206, -0.010896698141149958, -0.0008473679844076338, -0.005194390862562575, -0.011155977671263173, 0.00044011904503054786, 0.0002958536068757467, -0.0003825619307396803, 0.0010169136985314676, 0.0006295828494118931, -0.00013990974592249734, 0.0010683505212558799, -0.000261291083582493
 aspect=7.018737068306302
 mean iota=0.4670717902515279

fun#24 - J=5.0e-02, Jf=8.7e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.7e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.2e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=2.9e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.4, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17854777418938406, -0.2055935456137732, -0.00024683434300969836, 0.0005595008035994643, -0.006262440419272649, -0.04467883862872945, 0.13129612626698248, 0.01154367552201583, 0.08553923962484747, 5.590583861695848e-05, -0.0001830112004010085, 0.00283570697448375, -0.00389464758481959, -0.0026198179590983402, 0.011005249675867572, -0.0005930874115163938, -0.0008026806441928622, -0.000289423050648637, -0.0003834439884652889, 0.00029196292194038395, -0.00020416675594086886, 0.00029984528277488996, -0.0003381208486825575, 0.0004550116029354186, -0.23409830419842892, 0.17333602272064752, 0.0005545119259946355, -0.0005767607533217931, -0.006146884881229753, -0.048618374609616294, 0.17498036664347386, 0.031796430482090146, -0.07704049889677254, -0.0003466572168089352, -0.00021936114499472958, 0.0005914811871676006, -0.01086532015713894, -0.0009364883436977133, -0.005231028523318302, -0.011141880900652525, 0.0004615216741305411, 0.00030248629517575957, -0.0004138134438479486, 0.0010772306503279772, 0.000615911297779439, -9.847212646408321e-05, 0.0010909419047939047, -0.0002845311339889468
 aspect=7.01933155310876
 mean iota=0.46675136411419993

fun#25 - J=5.0e-02, Jf=8.7e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.7e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.3e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=4.5e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17852542351667597, -0.2055718392079072, -0.00025484813510718104, 0.0005510048964464784, -0.006250704059939682, -0.04468995155414247, 0.1312943618273692, 0.01155295850397886, 0.08547350525551846, 4.1420021248296674e-05, -0.00019793166128461513, 0.002833414759942213, -0.003882439795482705, -0.0026458125827383467, 0.01088762663391852, -0.0006255378499623588, -0.0008365773006341547, -0.0002818623240167372, -0.00040944675879636634, 0.0003250292411815096, -0.00021466176293403113, 0.0003181186460616869, -0.00036931202799248236, 0.00045739420454486506, -0.23409916686938098, 0.17328695774548797, 0.0005877782380778886, -0.00059028045851537, -0.006151132026579364, -0.04854983377728361, 0.17489955822887338, 0.03175402735330899, -0.07697913237223485, -0.0003749573697398577, -0.0002439977120706175, 0.000630219231097419, -0.010819158887178286, -0.001010035283680061, -0.005274508369452318, -0.01113761450924744, 0.0004903996341480207, 0.00030567850128922767, -0.0004422360770160001, 0.0011169622454606837, 0.0006006182891295309, -7.020843652380142e-05, 0.0011047004689967192, -0.0003335088153240781
 aspect=7.019311987165942
 mean iota=0.4664473380618784

fun#26 - J=5.0e-02, Jf=8.7e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.7e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.1e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=7.6e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.1785063859923874, -0.20556020051101873, -0.0002578385170798015, 0.0005226810429121283, -0.00623644683839213, -0.04467928067969144, 0.13128335299773394, 0.01154421815496315, 0.0854416788232779, 7.204063356458989e-05, -0.00022543976094761335, 0.002853932223809575, -0.0038860624021045936, -0.002665641949058574, 0.010766368012116166, -0.000658339427358516, -0.0008714009608230194, -0.00027476959075158476, -0.0004293688290291158, 0.0003556823441604061, -0.00023227323729956657, 0.0003256731261708846, -0.00040481884283508724, 0.0004998652272108999, -0.2340953775319456, 0.1732032928432474, 0.0006279019947729411, -0.0006066861114539026, -0.006142548662845273, -0.048476286555263745, 0.1748009383683287, 0.031699449440927056, -0.0768923415189562, -0.00039996430021970066, -0.00026996351553334054, 0.0006401179578515549, -0.010749861882220987, -0.0010988392423004181, -0.005338106620004834, -0.011144373533728151, 0.0005243923445032601, 0.0003239401309103296, -0.0004766897237739597, 0.0011744951250376842, 0.0005779853865696211, -5.126312533220575e-05, 0.0011156655617113524, -0.0003875687291836945
 aspect=7.01960358768662
 mean iota=0.4662131282039638

fun#27 - J=5.0e-02, Jf=8.6e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.6e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.7e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=9.2e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.9, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17849519528921895, -0.20552596656977373, -0.00027510698693630466, 0.0005147994199023341, -0.006256513497635588, -0.044665027286674625, 0.13127257723191418, 0.011541640028649859, 0.08541681569199804, 7.895258652734206e-05, -0.00024280128954473488, 0.002868269152371325, -0.0038985055570762085, -0.002661753538322598, 0.01068917852289006, -0.0006830589213632039, -0.0009013476347297878, -0.00027918999254758747, -0.00044113925798939266, 0.00038925009179697806, -0.00026556859687249554, 0.0003182402068063409, -0.0004091911558915077, 0.0005350260217233003, -0.23409632747480133, 0.17313246693200915, 0.0006528429727107326, -0.0006210297049646259, -0.006158032069732087, -0.04842325958595585, 0.1746909615440583, 0.031670565052049446, -0.0768561867632621, -0.00040562837356912545, -0.0002845935379882412, 0.0006636947981596017, -0.010676600040604849, -0.00118000392390852, -0.005390275384250999, -0.011173692147308937, 0.0005599010843669986, 0.0003204645713754102, -0.0004932774097066681, 0.0012288428641687545, 0.0005509334617197686, -4.8523435400404244e-05, 0.0011314766118968114, -0.0004366336053445777
 aspect=7.021879811730419
 mean iota=0.46640362260616997

fun#28 - J=5.0e-02, Jf=8.5e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.5e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.2e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=7.4e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.8, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17848632429185254, -0.20546863513264152, -0.000268821636533696, 0.0005332947447365695, -0.006284054611782363, -0.04464962231251197, 0.1312683153488163, 0.01153760810994638, 0.08539150846688562, 6.310445394347578e-05, -0.00027900176744575286, 0.002884996491602648, -0.003875762917054294, -0.0026166875212869753, 0.010609790433970331, -0.0007436280445857143, -0.0009423208560432513, -0.00030218554227990046, -0.00045515256286975217, 0.00043884624316649454, -0.00031399558774438513, 0.0003624599674582089, -0.0004546390863941771, 0.0005764351026999859, -0.23410091715613107, 0.1730118576955533, 0.0007170444163246795, -0.0006241668376027503, -0.006160726164515612, -0.04834834363027099, 0.17456356238162776, 0.03163562504312901, -0.07676172558996482, -0.0004392912716676039, -0.0003204512260915429, 0.0006956704136824397, -0.010601963730180214, -0.0012894171731851732, -0.00546494234610443, -0.011225489631356939, 0.0005741920464381392, 0.0002882170027438642, -0.0004661530896848665, 0.001302571242192539, 0.000500586340884326, -2.812808861606603e-05, 0.0011474237313498453, -0.0004555077796797417
 aspect=7.023505313004912
 mean iota=0.4660567572150187

fun#29 - J=4.9e-02, Jf=8.5e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.5e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.7e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=4.7e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.8, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 10.0]
 surface dofs=0.17848765540815786, -0.2054214021510915, -0.00029309515989366276, 0.0005358838895308787, -0.006279451702241239, -0.04462582341053315, 0.1312764797658315, 0.011533190649211537, 0.08533451446042725, 7.079027241767966e-05, -0.0003036234742636217, 0.0029268806410542433, -0.0038732561472787004, -0.002576306371416015, 0.010546922007263594, -0.0007991260579515447, -0.0009696711071647499, -0.0003225606871725422, -0.0004586017157917613, 0.0004717171803912333, -0.0003311525578639911, 0.0004292641026233786, -0.0005207601075708206, 0.0005681804386167204, -0.23410312592875876, 0.17287174195345373, 0.0007600490534678589, -0.0006293383953123989, -0.006167700519210146, -0.04829679030160426, 0.17446447761241973, 0.031600930626544316, -0.07667076292992211, -0.00045795909064718385, -0.0003413353039471881, 0.0007444346076720386, -0.010524607585279039, -0.0013676184696123958, -0.005538415693615021, -0.011268138468790009, 0.0005894899458482399, 0.0002688125018705046, -0.00048124696098833134, 0.0013964320517621611, 0.0004274096029303392, 6.214741216787626e-07, 0.0011683285583044272, -0.0004901061067814762
 aspect=7.023580334008153
 mean iota=0.4654013784947307

fun#30 - J=4.9e-02, Jf=8.4e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.4e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.9e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=2.0e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.8, 4.4, 8.5, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 9.9]
 surface dofs=0.17849697951900678, -0.20537769611306259, -0.00033891566894598543, 0.0005412526087623978, -0.006266838157932664, -0.044601900381343325, 0.1313140730065404, 0.011534135999284795, 0.085250038899147, 7.441479871340903e-05, -0.00032163867240372283, 0.0029592538985680175, -0.0038503052114053, -0.002528763812589605, 0.010448631375923155, -0.0008442504228724561, -0.0010005930120061388, -0.0003322638804280077, -0.0004502122333638278, 0.0005352829719442466, -0.00036102302319390516, 0.0004924913027251105, -0.0006235060007348232, 0.0006215684225091802, -0.23409986934609014, 0.17268548124778246, 0.0008513145430862444, -0.0006155508638057398, -0.006169594618992416, -0.04820080997047091, 0.17435724914967685, 0.03157509907995289, -0.07655702853083235, -0.0005468812402916345, -0.0003558613899114251, 0.0007587266284641547, -0.010431491949983569, -0.001429873281045194, -0.005589118569641115, -0.011286631544360472, 0.0006852673221741293, 0.00025818513131587573, -0.0004805014634861993, 0.0014777450967596755, 0.00031572966153788204, 9.834004173470916e-06, 0.0012086135599972553, -0.0005681380813844409
 aspect=7.0229404369380894
 mean iota=0.4649448522085627

fun#31 - J=4.9e-02, Jf=8.4e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.4e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.1e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=1.2e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.8, 4.4, 8.6, 8.7], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 9.9]
 surface dofs=0.1784601986797391, -0.20532002023248339, -0.0003707742174679459, 0.0005450066853313926, -0.006258798303230733, -0.04459226297018488, 0.13141565926709903, 0.011519643564976041, 0.08519288499120321, 0.00010960670567464134, -0.00034027870607076214, 0.0029777780370020407, -0.0038048884921071495, -0.002531361326490117, 0.010333949974447271, -0.000825212840278908, -0.0011022321372964768, -0.0003392851485365456, -0.0004600084051941454, 0.0006028083574950169, -0.0004085703979517817, 0.0005565132488313019, -0.000716869916041179, 0.000671789532213922, -0.23414182555170623, 0.17245276970414214, 0.0009484133431581136, -0.0006030159686665308, -0.006203139594448225, -0.04812989543928861, 0.17423583434918175, 0.031515337788479314, -0.07638749205113421, -0.0005997304562688963, -0.0003756960845844381, 0.0008167444654273339, -0.010373363582510332, -0.0014979329970687418, -0.005625636650918223, -0.011318474639587465, 0.0007569193860367889, 0.0002392753945239178, -0.0004795655236342319, 0.0015586603803518033, 0.0002056197160568611, 3.6851556644308186e-05, 0.0012890150873143729, -0.0006354450860154132
 aspect=7.0194835415414865
 mean iota=0.46433739729436146

fun#32 - J=4.8e-02, Jf=8.3e-06, ⟨B·n⟩=2.4e-04, , C-C-Sep=0.12
Jf=8.3e-06, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-09, J_ALS=7.7e-07, J_LENGTH_PENALTY=2.4e-09
 Coil lengths=sum([5.5, 5.5, 5.5, 5.5, 5.5, 5.5])=33.0, curvature=[5.7, 7.1, 2.8, 4.4, 8.6, 8.6], mean squared curvature=[10.0, 10.0, 2.5, 5.0, 10.0, 9.9]
